run_name,run_type,ensemble_method,model_short,context,epochs,seed,freeze_layers,label_id,label,precision,recall,f1,support,source_file
mental-mental-bert-base-uncased_C2_10epochs_seed67_freeze0,base,,mental-mental-bert-base-uncased,C2,10,67,0,7,Suicide intent,0.7073170731707317,0.712280701754386,0.7097902097902098,285,mental-mental-bert-base-uncased_C2_10epochs_seed67_freeze0\test_logits.csv
mental-mental-bert-base-uncased_C2_10epochs_seed67_freeze0,base,,mental-mental-bert-base-uncased,C2,10,67,0,8,Worthlessness,0.6726804123711341,0.5711159737417943,0.6177514792899408,457,mental-mental-bert-base-uncased_C2_10epochs_seed67_freeze0\test_logits.csv
mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0,base,,mental-mental-bert-base-uncased,C3,10,67,0,0,Anger,0.662269129287599,0.5154004106776181,0.5796766743648961,487,mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0,base,,mental-mental-bert-base-uncased,C3,10,67,0,1,Cognitive dysfunction,0.5092592592592593,0.3900709219858156,0.44176706827309237,141,mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0,base,,mental-mental-bert-base-uncased,C3,10,67,0,2,Emptiness,0.6995073891625616,0.5278810408921933,0.6016949152542372,269,mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0,base,,mental-mental-bert-base-uncased,C3,10,67,0,3,Hopelessness,0.6736334405144695,0.6416539050535988,0.6572549019607843,653,mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0,base,,mental-mental-bert-base-uncased,C3,10,67,0,4,Loneliness,0.7490774907749077,0.7173144876325088,0.7328519855595668,566,mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0,base,,mental-mental-bert-base-uncased,C3,10,67,0,5,No emotion,0.6880841121495327,0.7858572381587725,0.7337278106508875,1499,mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0,base,,mental-mental-bert-base-uncased,C3,10,67,0,6,Sadness,0.5697091273821464,0.6311111111111111,0.5988402741170269,900,mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0,base,,mental-mental-bert-base-uncased,C3,10,67,0,7,Suicide intent,0.7350746268656716,0.6912280701754386,0.7124773960216998,285,mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0,base,,mental-mental-bert-base-uncased,C3,10,67,0,8,Worthlessness,0.6431924882629108,0.5995623632385121,0.6206115515288788,457,mental-mental-bert-base-uncased_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C0_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C0,10,67,0,0,Anger,0.683291770573566,0.5626283367556468,0.6171171171171171,487,mental-mental-roberta-base_C0_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C0_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C0,10,67,0,1,Cognitive dysfunction,0.41025641025641024,0.45390070921985815,0.43097643097643096,141,mental-mental-roberta-base_C0_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C0_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C0,10,67,0,2,Emptiness,0.6625,0.5910780669144982,0.6247544204322201,269,mental-mental-roberta-base_C0_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C0_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C0,10,67,0,3,Hopelessness,0.6713178294573643,0.663093415007657,0.6671802773497689,653,mental-mental-roberta-base_C0_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C0_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C0,10,67,0,4,Loneliness,0.7145214521452146,0.765017667844523,0.7389078498293515,566,mental-mental-roberta-base_C0_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C0_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C0,10,67,0,5,No emotion,0.6587215601300108,0.8112074716477652,0.7270553064275037,1499,mental-mental-roberta-base_C0_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C0_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C0,10,67,0,6,Sadness,0.7058823529411765,0.52,0.5988483685220729,900,mental-mental-roberta-base_C0_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C0_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C0,10,67,0,7,Suicide intent,0.7686274509803922,0.6877192982456141,0.725925925925926,285,mental-mental-roberta-base_C0_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C0_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C0,10,67,0,8,Worthlessness,0.6426966292134831,0.6258205689277899,0.6341463414634146,457,mental-mental-roberta-base_C0_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C1_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C1,10,67,0,0,Anger,0.6979405034324943,0.6262833675564682,0.6601731601731602,487,mental-mental-roberta-base_C1_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C1_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C1,10,67,0,1,Cognitive dysfunction,0.5,0.49645390070921985,0.498220640569395,141,mental-mental-roberta-base_C1_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C1_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C1,10,67,0,2,Emptiness,0.7235772357723578,0.6617100371747212,0.6912621359223301,269,mental-mental-roberta-base_C1_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C1_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C1,10,67,0,3,Hopelessness,0.683641975308642,0.678407350689127,0.6810146041506533,653,mental-mental-roberta-base_C1_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C1_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C1,10,67,0,4,Loneliness,0.7292724196277496,0.7614840989399293,0.7450302506482281,566,mental-mental-roberta-base_C1_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C1_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C1,10,67,0,5,No emotion,0.735479797979798,0.7771847898599066,0.7557573791761272,1499,mental-mental-roberta-base_C1_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C1_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C1,10,67,0,6,Sadness,0.6337719298245614,0.6422222222222222,0.6379690949227373,900,mental-mental-roberta-base_C1_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C1_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C1,10,67,0,7,Suicide intent,0.7355072463768116,0.712280701754386,0.7237076648841355,285,mental-mental-roberta-base_C1_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C1_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C1,10,67,0,8,Worthlessness,0.6666666666666666,0.6170678336980306,0.6409090909090909,457,mental-mental-roberta-base_C1_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C2_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C2,10,67,0,0,Anger,0.739454094292804,0.6119096509240246,0.6696629213483146,487,mental-mental-roberta-base_C2_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C2_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C2,10,67,0,1,Cognitive dysfunction,0.4794520547945205,0.49645390070921985,0.4878048780487805,141,mental-mental-roberta-base_C2_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C2_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C2,10,67,0,2,Emptiness,0.6793893129770993,0.6617100371747212,0.6704331450094162,269,mental-mental-roberta-base_C2_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C2_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C2,10,67,0,3,Hopelessness,0.6446837146702558,0.7335375191424196,0.6862464183381088,653,mental-mental-roberta-base_C2_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C2_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C2,10,67,0,4,Loneliness,0.7188498402555911,0.7950530035335689,0.7550335570469798,566,mental-mental-roberta-base_C2_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C2_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C2,10,67,0,5,No emotion,0.7472808701215611,0.7791861240827218,0.7629000653167864,1499,mental-mental-roberta-base_C2_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C2_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C2,10,67,0,6,Sadness,0.6675031367628608,0.5911111111111111,0.6269888037713612,900,mental-mental-roberta-base_C2_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C2_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C2,10,67,0,7,Suicide intent,0.7147540983606557,0.7649122807017544,0.7389830508474576,285,mental-mental-roberta-base_C2_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C2_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C2,10,67,0,8,Worthlessness,0.6504854368932039,0.5864332603938731,0.616800920598389,457,mental-mental-roberta-base_C2_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C3_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C3,10,67,0,0,Anger,0.673728813559322,0.6529774127310062,0.6631908237747653,487,mental-mental-roberta-base_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C3_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C3,10,67,0,1,Cognitive dysfunction,0.5373134328358209,0.5106382978723404,0.5236363636363637,141,mental-mental-roberta-base_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C3_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C3,10,67,0,2,Emptiness,0.6901960784313725,0.654275092936803,0.6717557251908397,269,mental-mental-roberta-base_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C3_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C3,10,67,0,3,Hopelessness,0.6666666666666666,0.6891271056661562,0.677710843373494,653,mental-mental-roberta-base_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C3_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C3,10,67,0,4,Loneliness,0.7654545454545455,0.7438162544169611,0.7544802867383512,566,mental-mental-roberta-base_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C3_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C3,10,67,0,5,No emotion,0.7567037279267496,0.771847898599066,0.7642007926023778,1499,mental-mental-roberta-base_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C3_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C3,10,67,0,6,Sadness,0.63107822410148,0.6633333333333333,0.6468039003250271,900,mental-mental-roberta-base_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C3_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C3,10,67,0,7,Suicide intent,0.7807692307692308,0.712280701754386,0.744954128440367,285,mental-mental-roberta-base_C3_10epochs_seed67_freeze0\test_logits.csv
mental-mental-roberta-base_C3_10epochs_seed67_freeze0,base,,mental-mental-roberta-base,C3,10,67,0,8,Worthlessness,0.6995412844036697,0.6673960612691466,0.683090705487122,457,mental-mental-roberta-base_C3_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C0,10,67,0,0,Anger,0.657074340527578,0.5626283367556468,0.6061946902654868,487,microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C0,10,67,0,1,Cognitive dysfunction,0.4154929577464789,0.41843971631205673,0.4169611307420495,141,microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C0,10,67,0,2,Emptiness,0.6837209302325581,0.5464684014869888,0.6074380165289256,269,microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C0,10,67,0,3,Hopelessness,0.6579804560260586,0.6186830015313936,0.6377269139700079,653,microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C0,10,67,0,4,Loneliness,0.7234782608695652,0.734982332155477,0.7291849255039439,566,microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C0,10,67,0,5,No emotion,0.6801643192488263,0.7731821214142762,0.7236965344989073,1499,microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C0,10,67,0,6,Sadness,0.5893970893970893,0.63,0.6090225563909775,900,microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C0,10,67,0,7,Suicide intent,0.6710526315789473,0.7157894736842105,0.6926994906621392,285,microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C0,10,67,0,8,Worthlessness,0.7623456790123457,0.5404814004376368,0.6325224071702945,457,microsoft-deberta-v3-base_C0_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C1,10,67,0,0,Anger,0.6862745098039216,0.5749486652977412,0.6256983240223464,487,microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C1,10,67,0,1,Cognitive dysfunction,0.48120300751879697,0.45390070921985815,0.46715328467153283,141,microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C1,10,67,0,2,Emptiness,0.6587301587301587,0.6171003717472119,0.6372360844529751,269,microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C1,10,67,0,3,Hopelessness,0.6324167872648335,0.669218989280245,0.6502976190476191,653,microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C1,10,67,0,4,Loneliness,0.7142857142857143,0.7773851590106007,0.7445008460236887,566,microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C1,10,67,0,5,No emotion,0.7180428134556575,0.7831887925283523,0.7492022973835354,1499,microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C1,10,67,0,6,Sadness,0.6257110352673493,0.6111111111111112,0.6183249016301293,900,microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C1,10,67,0,7,Suicide intent,0.7748091603053435,0.712280701754386,0.7422303473491774,285,microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C1,10,67,0,8,Worthlessness,0.7244094488188977,0.6039387308533917,0.6587112171837709,457,microsoft-deberta-v3-base_C1_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C2,10,67,0,0,Anger,0.715,0.5872689938398358,0.644870349492672,487,microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C2,10,67,0,1,Cognitive dysfunction,0.5702479338842975,0.48936170212765956,0.5267175572519084,141,microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C2,10,67,0,2,Emptiness,0.6618181818181819,0.6765799256505576,0.6691176470588235,269,microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C2,10,67,0,3,Hopelessness,0.6868044515103339,0.6615620214395099,0.6739469578783152,653,microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C2,10,67,0,4,Loneliness,0.713166144200627,0.803886925795053,0.7558139534883721,566,microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C2,10,67,0,5,No emotion,0.7134433962264151,0.8072048032021347,0.7574334898278561,1499,microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C2,10,67,0,6,Sadness,0.6471238938053098,0.65,0.6485587583148559,900,microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C2,10,67,0,7,Suicide intent,0.8539823008849557,0.6771929824561403,0.7553816046966731,285,microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C2,10,67,0,8,Worthlessness,0.7635869565217391,0.6148796498905909,0.6812121212121212,457,microsoft-deberta-v3-base_C2_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C3,10,67,0,0,Anger,0.7223650385604113,0.5770020533880903,0.6415525114155252,487,microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C3,10,67,0,1,Cognitive dysfunction,0.4,0.5957446808510638,0.47863247863247865,141,microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C3,10,67,0,2,Emptiness,0.70042194092827,0.6171003717472119,0.6561264822134387,269,microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C3,10,67,0,3,Hopelessness,0.690251572327044,0.6722817764165391,0.6811481768813034,653,microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C3,10,67,0,4,Loneliness,0.7794392523364486,0.7367491166077739,0.7574931880108992,566,microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C3,10,67,0,5,No emotion,0.7405102675793404,0.7938625750500333,0.7662588538312942,1499,microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C3,10,67,0,6,Sadness,0.6268958543983822,0.6888888888888889,0.65643197458973,900,microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C3,10,67,0,7,Suicide intent,0.7773584905660378,0.7228070175438597,0.7490909090909091,285,microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0\test_logits.csv
microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0,base,,microsoft-deberta-v3-base,C3,10,67,0,8,Worthlessness,0.7455012853470437,0.6345733041575492,0.6855791962174941,457,microsoft-deberta-v3-base_C3_10epochs_seed67_freeze0\test_logits.csv
FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble,ensemble,mean_logits,FacebookAI-roberta-base,C0toC3,10,67,0,0,Anger,0.7156626506024096,0.6098562628336756,0.6585365853658537,487,ensambled_results\FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble\ensemble_predictions.csv
FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble,ensemble,mean_logits,FacebookAI-roberta-base,C0toC3,10,67,0,1,Cognitive dysfunction,0.45985401459854014,0.44680851063829785,0.45323741007194246,141,ensambled_results\FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble\ensemble_predictions.csv
FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble,ensemble,mean_logits,FacebookAI-roberta-base,C0toC3,10,67,0,2,Emptiness,0.7432432432432432,0.6133828996282528,0.6720977596741344,269,ensambled_results\FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble\ensemble_predictions.csv
FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble,ensemble,mean_logits,FacebookAI-roberta-base,C0toC3,10,67,0,3,Hopelessness,0.6817518248175183,0.7151607963246555,0.6980568011958147,653,ensambled_results\FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble\ensemble_predictions.csv
FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble,ensemble,mean_logits,FacebookAI-roberta-base,C0toC3,10,67,0,4,Loneliness,0.7657342657342657,0.773851590106007,0.7697715289982425,566,ensambled_results\FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble\ensemble_predictions.csv
FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble,ensemble,mean_logits,FacebookAI-roberta-base,C0toC3,10,67,0,5,No emotion,0.7177371832645846,0.8125416944629753,0.7622027534418022,1499,ensambled_results\FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble\ensemble_predictions.csv
FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble,ensemble,mean_logits,FacebookAI-roberta-base,C0toC3,10,67,0,6,Sadness,0.6799065420560748,0.6466666666666666,0.662870159453303,900,ensambled_results\FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble\ensemble_predictions.csv
FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble,ensemble,mean_logits,FacebookAI-roberta-base,C0toC3,10,67,0,7,Suicide intent,0.7900763358778626,0.7263157894736842,0.7568555758683729,285,ensambled_results\FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble\ensemble_predictions.csv
FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble,ensemble,mean_logits,FacebookAI-roberta-base,C0toC3,10,67,0,8,Worthlessness,0.6739659367396593,0.6061269146608315,0.6382488479262672,457,ensambled_results\FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble\ensemble_predictions.csv
FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble,ensemble,majority_vote,FacebookAI-roberta-base,C0toC3,10,67,0,0,Anger,0.7184466019417476,0.6078028747433265,0.6585094549499444,487,ensambled_results\FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble\ensemble_predictions.csv
FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble,ensemble,majority_vote,FacebookAI-roberta-base,C0toC3,10,67,0,1,Cognitive dysfunction,0.4701492537313433,0.44680851063829785,0.4581818181818182,141,ensambled_results\FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble\ensemble_predictions.csv
FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble,ensemble,majority_vote,FacebookAI-roberta-base,C0toC3,10,67,0,2,Emptiness,0.7363636363636363,0.6022304832713755,0.6625766871165644,269,ensambled_results\FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble\ensemble_predictions.csv
FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble,ensemble,majority_vote,FacebookAI-roberta-base,C0toC3,10,67,0,3,Hopelessness,0.6773255813953488,0.7136294027565084,0.6950037285607755,653,ensambled_results\FacebookAI-roberta-base_10epochs_seed67_freeze0_C0toC3_ensemble\ensemble_predictions.csv
